timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2017-10-21 21:51:55.956		start_recording
2017-10-21 21:51:57.154	1060396258	False	7	853.0727	624.0204	855.9348	631.4241	16.7984	893.4166	634.8978	898.0078	641.9156	16.2106	0.5124	0.4644	812.7288	613.1429	821.5441	620.4462	17.3862	0.6558	0.4714
2017-10-21 21:51:57.187	1060396291	False	7	837.0734	636.4866	842.5361	630.0541	17.0335	874.6951	625.1445	892.1234	637.6702	16.3582	0.5123	0.4644	799.4518	647.8287	815.9456	627.3485	17.7088	0.6558	0.4716
2017-10-21 21:51:57.221	1060396325	False	7	847.1917	605.1319	844.6057	629.2095	17.20165	902.4137	611.3207	894.1739	632.2819	16.3986	0.5123	0.4643	791.9696	598.9431	811.0225	621.6188	18.0047	0.6558	0.4713
2017-10-21 21:51:57.254	1060396358	False	7	858.6727	653.5586	845.9541	630.0242	17.1004	916.9249	636.6981	916.9249	636.6981	16.1604	0.5124	0.4644	800.4204	670.4191	800.4204	670.4191	18.0404	0.6558	0.4716
2017-10-21 21:51:57.287	1060396391	False	7	838.0818	649.6055	838.0818	649.6055	17.33455	865.1395	649.2816	865.1395	649.2816	16.8617	0.5122	0.4644	811.0241	649.9293	811.0241	649.9293	17.8074	0.6559	0.4715
2017-10-21 21:51:57.320	1060396424	False	7	851.489	621.6813	844.7941	635.6256	17.09485	875.1349	637.9692	870.1436	643.6182	16.5277	0.5123	0.4644	827.8431	605.3934	819.4444	627.6329	17.662	0.656	0.4713
2017-10-21 21:51:57.353	1060396457	False	7	849.7339	602.958	841.7749	630.1528	17.618	867.8922	586.7871	869.3984	624.5844	17.0257	0.5123	0.4641	831.5756	619.129	823.5196	624.7485	18.2103	0.656	0.4714
2017-10-21 21:51:57.387	1060396491	False	7	822.8541	681.1073	849.3511	631.8603	17.6233	849.6567	667.3081	864.4224	635.2811	16.9636	0.5122	0.4645	796.0516	694.9064	816.6174	642.4056	18.283	0.6559	0.4718
2017-10-21 21:51:57.420	1060396524	False	7	839.2132	641.2501	846.8315	633.7536	17.5603	864.2748	655.8549	864.3649	639.4612	17.0152	0.5122	0.4644	814.1516	626.6453	816.0953	639.282	18.1054	0.6559	0.4716
2017-10-21 21:51:57.453	1060396557	False	7	841.8674	621.5557	839.0395	634.7111	17.4995	912.4086	609.1368	872.5365	634.3262	16.3961	0.5123	0.4643	771.3262	633.9745	808.437	638.4135	18.6029	0.6557	0.4716
2017-10-21 21:51:57.487	1060396591	True	7	838.561	625.0621	839.9467	634.7947	17.5272	874.911	656.6027	872.9554	637.5908	16.5294	0.5121	0.4645	802.2109	593.5216	807.4171	631.8091	18.525	0.6557	0.4715
2017-10-21 21:51:57.520	1060396624	True	7	833.3036	613.3802	838.1181	634.5341	17.67545	866.702	571.0206	872.2031	628.9202	16.5471	0.5121	0.4642	799.9053	655.7399	806.3363	634.8659	18.8038	0.6556	0.4718
2017-10-21 21:51:57.553	1060396657	True	7	693.0502	590.1108	837.4293	632.3703	17.2433	715.0201	589.6817	715.0201	589.6817	16.7395	0.5108	0.4642	671.0803	590.5399	671.0803	590.5399	17.7471	0.6543	0.4715
2017-10-21 21:51:57.586	1060396690	False	7	712.4288	610.0092	712.4288	610.0092	17.36035	731.6252	599.2128	731.6252	599.2128	16.6468	0.5109	0.4642	693.2324	620.8054	693.2324	620.8054	18.0739	0.6544	0.4715
2017-10-21 21:51:57.620	1060396724	False	7	693.463	707.7939	702.9338	658.9639	17.9195	715.5656	706.2094	723.5852	652.7793	17.1029	0.5107	0.4647	671.3603	709.3785	682.2823	665.1484	18.7361	0.6543	0.4718
2017-10-21 21:51:57.653	1060396757	False	7	681.1191	667.9314	702.5474	658.8188	17.56935	717.549	640.2626	721.551	648.6801	16.6043	0.5107	0.4643	644.6893	695.6002	669.6796	675.4174	18.5344	0.6542	0.4717
